"uuid","current","power","rtc"
"d500000c-01","112.76","74.42","1504004400"
"d500000c-01","112.41","74.19","1504004580"
"d500000c-01","112.17","74.03","1504004760"
"d500000c-01","112.64","74.34","1504004940"
"d500000c-01","112.17","74.03","1504005120"
"d500000c-01","113.33","74.8","1504005300"
"d500000c-01","111.93","73.87","1504005480"
"d500000c-01","113","74.58","1504005660"
"d500000c-01","111.36","73.5","1504005840"
"d500000c-01","113.12","74.66","1504006020"
"d500000c-01","113","74.58","1504006200"
"d500000c-01","112.52","74.27","1504006380"
"d500000c-01","113.92","75.19","1504006560"
"d500000c-01","111.93","73.87","1504006740"
"d500000c-01","112.17","74.03","1504006920"
"d500000c-01","113.68","75.03","1504007100"
"d500000c-01","113.12","74.66","1504007280"
"d500000c-01","112.29","74.11","1504007460"
"d500000c-01","113","74.58","1504007640"
"d500000c-01","111.81","73.79","1504007820"
"d500000c-01","112.88","74.5","1504008000"
"d500000c-01","113.12","74.66","1504008180"
"d500000c-01","113.45","74.87","1504008360"
"d500000c-01","112.52","74.27","1504008540"
"d500000c-01","113.24","74.74","1504008720"
"d500000c-01","112.88","74.5","1504008900"
"d500000c-01","113.92","75.19","1504009080"
"d500000c-01","113.68","75.03","1504009260"
"d500000c-01","112.52","74.27","1504009440"
"d500000c-01","111.72","73.74","1504009620"
"d500000c-01","113.33","74.8","1504009800"
"d500000c-01","114.4","75.5","1504009980"
"d500000c-01","114.04","75.27","1504010160"
"d500000c-01","111.81","73.79","1504010340"
"d500000c-01","113.57","74.95","1504010520"
"d500000c-01","112.17","74.03","1504010700"
"d500000c-01","113.45","74.87","1504010880"
"d500000c-01","112.52","74.27","1504011060"
"d500000c-01","113.45","74.87","1504011240"
"d500000c-01","114.64","75.66","1504011420"
"d500000c-01","113.57","74.95","1504011600"
"d500000c-01","113.57","74.95","1504011780"
"d500000c-01","113.8","75.11","1504011960"
"d500000c-01","113.12","74.66","1504012320"
"d500000c-01","114.28","75.42","1504012500"
"d500000c-01","114.04","75.27","1504012680"
"d500000c-01","113.92","75.19","1504012860"
"d500000c-01","113.8","75.11","1504013040"
"d500000c-01","112.64","74.34","1504013220"
"d500000c-01","113.8","75.11","1504013400"
"d500000c-01","113.68","75.03","1504013580"
"d500000c-01","113.8","75.11","1504013760"
"d500000c-01","113.92","75.19","1504013940"
"d500000c-01","114.04","75.27","1504014120"
"d500000c-01","114.04","75.27","1504014300"
"d500000c-01","113.45","74.87","1504014480"
"d500000c-01","115.32","76.11","1504014660"
"d500000c-01","115.44","76.19","1504014840"
"d500000c-01","114.52","75.58","1504015020"
"d500000c-01","114.64","75.66","1504015200"
"d500000c-01","115.2","76.03","1504015380"
"d500000c-01","115.08","75.95","1504015560"
"d500000c-01","115.92","76.5","1504015740"
"d500000c-01","169.83","112.09","1504015920"
"d500000c-01","173.55","114.54","1504016100"
"d500000c-01","175.3","115.7","1504016280"
"d500000c-01","174.59","115.23","1504016460"
"d500000c-01","176.25","116.33","1504016640"
"d500000c-01","175.18","115.62","1504016820"
"d500000c-01","244.15","161.14","1504017000"
"d500000c-01","238.56","157.45","1504017180"
"d500000c-01","239.6","158.13","1504017360"
"d500000c-01","239","157.74","1504017540"
"d500000c-01","238.44","157.37","1504017720"
"d500000c-01","237.84","156.98","1504017900"
"d500000c-01","237.6","156.82","1504018080"
"d500000c-01","237.16","156.52","1504018260"
"d500000c-01","235.16","155.21","1504018440"
"d500000c-01","235.76","155.6","1504018620"
"d500000c-01","234.21","154.58","1504018800"
"d500000c-01","235.64","155.52","1504018980"
"d500000c-01","167.6","110.61","1504019160"
"d500000c-01","170.16","112.3","1504019340"
"d500000c-01","169.92","112.15","1504019520"
"d500000c-01","170.99","112.85","1504019700"
"d500000c-01","171.23","113.01","1504019880"
"d500000c-01","172.51","113.85","1504020060"
"d500000c-01","170.87","112.77","1504020240"
"d500000c-01","172.03","113.54","1504020420"
"d500000c-01","170.63","112.62","1504020600"
"d500000c-01","171.11","112.93","1504020780"
"d500000c-01","170.87","112.77","1504020960"
"d500000c-01","171.43","113.15","1504021140"
"d500000c-01","170.75","112.7","1504021320"
"d500000c-01","170.75","112.7","1504021500"
"d500000c-01","173.67","114.62","1504021680"
"d500000c-01","172.39","113.78","1504021860"
"d500000c-01","170.63","112.62","1504022040"
"d500000c-01","173.55","114.54","1504022220"
"d500000c-01","171.79","113.38","1504022400"
"d500000c-01","171.67","113.3","1504022580"
"d500000c-01","171.79","113.38","1504022760"
"d500000c-01","172.74","114.01","1504023120"
"d500000c-01","172.74","114.01","1504023300"
"d500000c-01","173.67","114.62","1504023480"
"d500000c-01","173.31","114.38","1504023660"
"d500000c-01","173.43","114.46","1504023840"
"d500000c-01","172.03","113.54","1504024020"
"d500000c-01","173.19","114.31","1504024200"
"d500000c-01","172.39","113.78","1504024380"
"d500000c-01","172.95","114.15","1504024560"
"d500000c-01","171.91","113.46","1504024740"
"d500000c-01","172.95","114.15","1504024920"
"d500000c-01","173.19","114.31","1504025100"
"d500000c-01","174.02","114.86","1504025280"
"d500000c-01","172.39","113.78","1504025460"
"d500000c-01","171.32","113.07","1504025640"
"d500000c-01","172.15","113.62","1504025820"
"d500000c-01","173.67","114.62","1504026000"
"d500000c-01","174.02","114.86","1504026180"
"d500000c-01","173.07","114.23","1504026360"
"d500000c-01","174.23","114.99","1504026540"
"d500000c-01","172.15","113.62","1504026720"
"d500000c-01","172.62","113.93","1504026900"
"d500000c-01","174.35","115.07","1504027080"
"d500000c-01","172.03","113.54","1504027260"
"d500000c-01","172.62","113.93","1504027440"
"d500000c-01","173.31","114.38","1504027620"
"d500000c-01","171.55","113.23","1504027800"
"d500000c-01","173.78","114.7","1504027980"
"d500000c-01","171.91","113.46","1504028160"
"d500000c-01","172.27","113.7","1504028340"
"d500000c-01","171.91","113.46","1504028520"
"d500000c-01","171.43","113.15","1504028700"
"d500000c-01","171.79","113.38","1504028880"
"d500000c-01","172.62","113.93","1504029060"
"d500000c-01","172.74","114.01","1504029240"
"d500000c-01","172.62","113.93","1504029420"
"d500000c-01","172.62","113.93","1504029600"
"d500000c-01","171.55","113.23","1504029780"
"d500000c-01","171.11","112.93","1504029960"
"d500000c-01","170.51","112.54","1504030140"
"d500000c-01","171.32","113.07","1504030320"
"d500000c-01","171.91","113.46","1504030500"
"d500000c-01","172.62","113.93","1504030680"
"d500000c-01","172.39","113.78","1504030860"
"d500000c-01","170.87","112.77","1504031040"
"d500000c-01","170.63","112.62","1504031220"
"d500000c-01","171.55","113.23","1504031400"
"d500000c-01","171.43","113.15","1504031580"
"d500000c-01","170.27","112.38","1504031760"
"d500000c-01","171.43","113.15","1504031940"
"d500000c-01","172.62","113.93","1504032120"
"d500000c-01","173.43","114.46","1504032300"
"d500000c-01","171.43","113.15","1504032480"
"d500000c-01","171.11","112.93","1504032660"
"d500000c-01","171.67","113.3","1504032840"
"d500000c-01","171.32","113.07","1504033020"
"d500000c-01","170.16","112.3","1504033200"
"d500000c-01","169.71","112.01","1504033380"
"d500000c-01","170.27","112.38","1504033560"
"d500000c-01","170.39","112.46","1504033740"
"d500000c-01","171.32","113.07","1504033920"
"d500000c-01","171.67","113.3","1504034100"
"d500000c-01","169.92","112.15","1504034280"
"d500000c-01","170.39","112.46","1504034460"
"d500000c-01","170.27","112.38","1504034640"
"d500000c-01","171.11","112.93","1504034820"
"d500000c-01","170.51","112.54","1504035000"
"d500000c-01","171.32","113.07","1504035180"
"d500000c-01","170.39","112.46","1504035360"
"d500000c-01","170.87","112.77","1504035540"
"d500000c-01","170.63","112.62","1504035720"
"d500000c-01","170.04","112.22","1504035900"
"d500000c-01","171.43","113.15","1504036080"
"d500000c-01","171.32","113.07","1504036260"
"d500000c-01","170.27","112.38","1504036440"
"d500000c-01","169.23","111.69","1504036620"
"d500000c-01","169.92","112.15","1504036800"
"d500000c-01","168.31","111.08","1504036980"
"d500000c-01","171.23","113.01","1504037160"
"d500000c-01","169.47","111.85","1504037340"
"d500000c-01","168.88","111.46","1504037520"
"d500000c-01","170.99","112.85","1504037700"
"d500000c-01","168.88","111.46","1504037880"
"d500000c-01","170.39","112.46","1504038060"
"d500000c-01","168.64","111.3","1504038240"
"d500000c-01","167.72","110.69","1504038420"
"d500000c-01","168.88","111.46","1504038600"
"d500000c-01","168.76","111.38","1504038780"
"d500000c-01","169.83","112.09","1504038960"
"d500000c-01","169.23","111.69","1504039140"
"d500000c-01","168.99","111.54","1504039320"
"d500000c-01","169.92","112.15","1504039500"
"d500000c-01","168.31","111.08","1504039680"
"d500000c-01","168.19","111.01","1504039860"
"d500000c-01","170.04","112.22","1504040040"
"d500000c-01","169.83","112.09","1504040220"
"d500000c-01","169.47","111.85","1504040400"
"d500000c-01","168.88","111.46","1504040580"
"d500000c-01","168.88","111.46","1504040760"
"d500000c-01","168.76","111.38","1504040940"
"d500000c-01","170.87","112.77","1504041120"
"d500000c-01","170.39","112.46","1504041300"
"d500000c-01","170.16","112.3","1504041480"
"d500000c-01","168.76","111.38","1504041660"
"d500000c-01","168.88","111.46","1504041840"
"d500000c-01","171.11","112.93","1504042020"
"d500000c-01","171.32","113.07","1504042200"
"d500000c-01","169.83","112.09","1504042380"
"d500000c-01","170.51","112.54","1504042560"
"d500000c-01","172.03","113.54","1504042740"
"d500000c-01","170.51","112.54","1504042920"
"d500000c-01","171.79","113.38","1504043100"
"d500000c-01","168.52","111.22","1504043280"
"d500000c-01","170.63","112.62","1504043460"
"d500000c-01","170.39","112.46","1504043640"
"d500000c-01","169.23","111.69","1504043820"
"d500000c-01","172.74","114.01","1504044000"
"d500000c-01","171.32","113.07","1504044180"
"d500000c-01","171.23","113.01","1504044360"
"d500000c-01","170.63","112.62","1504044540"
"d500000c-01","168.64","111.3","1504044720"
"d500000c-01","170.39","112.46","1504044900"
"d500000c-01","170.04","112.22","1504045080"
"d500000c-01","169.71","112.01","1504045260"
"d500000c-01","171.55","113.23","1504045440"
"d500000c-01","170.16","112.3","1504045620"
"d500000c-01","170.63","112.62","1504045800"
"d500000c-01","171.55","113.23","1504045980"
"d500000c-01","170.51","112.54","1504046160"
"d500000c-01","171.11","112.93","1504046340"
"d500000c-01","171.55","113.23","1504046520"
"d500000c-01","171.79","113.38","1504046700"
"d500000c-01","170.51","112.54","1504046880"
"d500000c-01","170.39","112.46","1504047060"
"d500000c-01","172.39","113.78","1504047240"
"d500000c-01","170.75","112.7","1504047420"
"d500000c-01","171.79","113.38","1504047600"
"d500000c-01","172.74","114.01","1504047780"
"d500000c-01","171.79","113.38","1504047960"
"d500000c-01","172.62","113.93","1504048140"
"d500000c-01","171.23","113.01","1504048320"
"d500000c-01","172.03","113.54","1504048500"
"d500000c-01","170.16","112.3","1504048680"
"d500000c-01","171.32","113.07","1504048860"
"d500000c-01","171.32","113.07","1504049040"
"d500000c-01","172.95","114.15","1504049220"
"d500000c-01","172.83","114.07","1504049400"
"d500000c-01","171.67","113.3","1504049580"
"d500000c-01","171.23","113.01","1504049760"
"d500000c-01","171.79","113.38","1504049940"
"d500000c-01","171.43","113.15","1504050120"
"d500000c-01","173.19","114.31","1504050300"
"d500000c-01","172.74","114.01","1504050480"
"d500000c-01","171.79","113.38","1504050660"
"d500000c-01","171.91","113.46","1504050840"
"d500000c-01","171.23","113.01","1504051020"
"d500000c-01","171.67","113.3","1504051200"
"d500000c-01","172.15","113.62","1504051380"
"d500000c-01","169.59","111.93","1504051560"
"d500000c-01","169.83","112.09","1504051740"
"d500000c-01","168.52","111.22","1504051920"
"d500000c-01","171.32","113.07","1504052100"
"d500000c-01","169.47","111.85","1504052280"
"d500000c-01","169.35","111.77","1504052460"
"d500000c-01","170.27","112.38","1504052640"
"d500000c-01","171.79","113.38","1504052820"
"d500000c-01","168.64","111.3","1504053000"
"d500000c-01","115.8","76.43","1504053180"
"d500000c-01","114.28","75.42","1504053360"
"d500000c-01","111.93","73.87","1504053540"
"d500000c-01","109.97","72.58","1504053720"
"d500000c-01","111.13","73.34","1504053900"
"d500000c-01","112.52","74.27","1504054080"
"d500000c-01","110.77","73.11","1504054260"
"d500000c-01","109.73","72.42","1504054440"
"d500000c-01","110.89","73.19","1504054620"
"d500000c-01","111.01","73.26","1504054800"
"d500000c-01","110.77","73.11","1504054980"
"d500000c-01","109.01","71.95","1504055160"
"d500000c-01","110.32","72.81","1504055340"
"d500000c-01","110.41","72.87","1504055520"
"d500000c-01","110.08","72.66","1504055700"
"d500000c-01","108.89","71.87","1504055880"
"d500000c-01","109.61","72.34","1504056060"
"d500000c-01","110.53","72.95","1504056240"
"d500000c-01","109.97","72.58","1504056420"
"d500000c-01","109.49","72.26","1504056600"
"d500000c-01","110.08","72.66","1504056780"
"d500000c-01","110.32","72.81","1504056960"
"d500000c-01","110.89","73.19","1504057140"
"d500000c-01","108.57","71.65","1504057320"
"d500000c-01","110.2","72.73","1504057500"
"d500000c-01","109.13","72.03","1504057680"
"d500000c-01","108.57","71.65","1504057860"
"d500000c-01","110.32","72.81","1504058040"
"d500000c-01","111.01","73.26","1504058220"
"d500000c-01","109.13","72.03","1504058400"
"d500000c-01","-7.53","0","1504058580"
"d500000c-01","-6.49","0","1504058760"
"d500000c-01","-5.77","0","1504058940"
"d500000c-01","-7.77","0","1504059120"
"d500000c-01","-6.96","0","1504059300"
"d500000c-01","-7.88","0","1504059480"
"d500000c-01","-8","0","1504059660"
"d500000c-01","-7.65","0","1504059840"
"d500000c-01","-7.65","0","1504060020"
"d500000c-01","-8","0","1504060200"
"d500000c-01","-7.65","0","1504060380"
"d500000c-01","125.02","82.51","1504060560"
"d500000c-01","113.8","75.11","1504060740"
"d500000c-01","115.92","76.5","1504060920"
"d500000c-01","114.52","75.58","1504061100"
"d500000c-01","115.44","76.19","1504061280"
"d500000c-01","114.84","75.8","1504061460"
"d500000c-01","114.64","75.66","1504061640"
"d500000c-01","114.28","75.42","1504061820"
"d500000c-01","112.88","74.5","1504062000"
"d500000c-01","113.57","74.95","1504062180"
"d500000c-01","113.92","75.19","1504062360"
"d500000c-01","114.52","75.58","1504062540"
"d500000c-01","114.16","75.35","1504062720"
"d500000c-01","115.08","75.95","1504062900"
"d500000c-01","111.93","73.87","1504063080"
"d500000c-01","113.45","74.87","1504063260"
"d500000c-01","113","74.58","1504063440"
"d500000c-01","112.05","73.95","1504063620"
"d500000c-01","112.52","74.27","1504063800"
"d500000c-01","113.12","74.66","1504063980"
"d500000c-01","111.81","73.79","1504064160"
"d500000c-01","113.33","74.8","1504064340"
"d500000c-01","110.65","73.03","1504064520"
"d500000c-01","111.01","73.26","1504064700"
"d500000c-01","111.48","73.58","1504064880"
"d500000c-01","110.77","73.11","1504065060"
"d500000c-01","110.77","73.11","1504065240"
"d500000c-01","110.53","72.95","1504065420"
"d500000c-01","111.36","73.5","1504065600"
"d500000c-01","110.53","72.95","1504065780"
"d500000c-01","109.97","72.58","1504065960"
"d500000c-01","109.73","72.42","1504066140"
"d500000c-01","108.89","71.87","1504066320"
"d500000c-01","0.42","0","1504066500"
"d500000c-01","-8.24","0","1504066680"
"d500000c-01","-5.09","0","1504066860"
"d500000c-01","-5.68","0","1504067040"
"d500000c-01","-4.73","0","1504067220"
"d500000c-01","-7.88","0","1504067400"
"d500000c-01","-5.89","0","1504067580"
"d500000c-01","-7.53","0","1504067760"
"d500000c-01","-6.49","0","1504067940"
"d500000c-01","-6.49","0","1504068120"
"d500000c-01","-6.84","0","1504068300"
"d500000c-01","-6.13","0","1504068480"
"d500000c-01","-7.88","0","1504068660"
"d500000c-01","-6.84","0","1504068840"
"d500000c-01","-7.29","0","1504069020"
"d500000c-01","122.34","80.75","1504069200"
"d500000c-01","112.41","74.19","1504069380"
"d500000c-01","115.8","76.43","1504069560"
"d500000c-01","114.73","75.72","1504069740"
"d500000c-01","112.64","74.34","1504069920"
"d500000c-01","112.76","74.42","1504070100"
"d500000c-01","114.28","75.42","1504070280"
"d500000c-01","113.24","74.74","1504070460"
"d500000c-01","112.05","73.95","1504070640"
"d500000c-01","111.24","73.42","1504070820"
"d500000c-01","111.72","73.74","1504071000"
"d500000c-01","111.72","73.74","1504071180"
"d500000c-01","111.72","73.74","1504071360"
"d500000c-01","111.72","73.74","1504071540"
"d500000c-01","110.32","72.81","1504071720"
"d500000c-01","110.77","73.11","1504071900"
"d500000c-01","111.93","73.87","1504072080"
"d500000c-01","111.93","73.87","1504072260"
"d500000c-01","109.73","72.42","1504072440"
"d500000c-01","110.41","72.87","1504072620"
"d500000c-01","111.36","73.5","1504072800"
"d500000c-01","110.41","72.87","1504072980"
"d500000c-01","111.48","73.58","1504073160"
"d500000c-01","110.41","72.87","1504073340"
"d500000c-01","109.37","72.18","1504073520"
"d500000c-01","109.01","71.95","1504073700"
"d500000c-01","109.97","72.58","1504073880"
"d500000c-01","110.89","73.19","1504074060"
"d500000c-01","110.89","73.19","1504074240"
"d500000c-01","109.61","72.34","1504074420"
"d500000c-01","112.29","74.11","1504074600"
"d500000c-01","109.97","72.58","1504074780"
"d500000c-01","109.25","72.11","1504074960"
